divergenceBps,closesGap,sizeBps,score,trust,fee
500,1,500,1,5000,29352
500,1,500,1,9999,28103
500,1,500,1,10000,28102
500,1,500,2499,0,55597
500,1,500,2499,1,37597
500,1,500,2499,5000,36347
500,1,500,2499,9999,35098
500,1,500,2499,10000,35097
500,1,500,7500,0,85600
500,1,500,7500,1,67600
500,1,500,7500,5000,66350
500,1,500,7500,9999,65101
500,1,500,7500,10000,65100
500,1,500,10000,0,100000
500,1,500,10000,1,100000
500,1,500,10000,5000,100000
500,1,500,10000,9999,100000
500,1,500,10000,10000,100000
500,1,100000,0,0,50600
500,1,100000,0,1,30600
500,1,100000,0,5000,29350
500,1,100000,0,9999,28101
500,1,100000,0,10000,28100
500,1,100000,1,0,50602
500,1,100000,1,1,30602
500,1,100000,1,5000,29352
500,1,100000,1,9999,28103
500,1,100000,1,10000,28102
500,1,100000,2499,0,57597
500,1,100000,2499,1,37597
500,1,100000,2499,5000,36347
500,1,100000,2499,9999,35098
500,1,100000,2499,10000,35097
500,1,100000,7500,0,87600
500,1,100000,7500,1,67600
500,1,100000,7500,5000,66350
500,1,100000,7500,9999,65101
500,1,100000,7500,10000,65100
500,1,100000,10000,0,100000
500,1,100000,10000,1,100000
500,1,100000,10000,5000,100000
500,1,100000,10000,9999,100000
500,1,100000,10000,10000,100000
5000,0,0,0,0,3000
5000,0,0,0,1,3000
5000,0,0,0,5000,1750
5000,0,0,0,9999,501
5000,0,0,0,10000,500
5000,0,0,1,0,3002
5000,0,0,1,1,3002
5000,0,0,1,5000,1752
5000,0,0,1,9999,503
5000,0,0,1,10000,502
5000,0,0,2499,0,9997
5000,0,0,2499,1,9997
5000,0,0,2499,5000,8747
5000,0,0,2499,9999,7498
5000,0,0,2499,10000,7497
5000,0,0,7500,0,40000
5000,0,0,7500,1,40000
5000,0,0,7500,5000,38750
5000,0,0,7500,9999,37501
5000,0,0,7500,10000,37500
5000,0,0,10000,0,100000
5000,0,0,10000,1,100000
5000,0,0,10000,5000,98750
5000,0,0,10000,9999,97501
5000,0,0,10000,10000,97500
5000,0,50,0,0,3000
5000,0,50,0,1,3000
5000,0,50,0,5000,1750
5000,0,50,0,9999,501
5000,0,50,0,10000,500
5000,0,50,1,0,3002
5000,0,50,1,1,3002
5000,0,50,1,5000,1752
5000,0,50,1,9999,503
5000,0,50,1,10000,502
5000,0,50,2499,0,9997
5000,0,50,2499,1,9997
5000,0,50,2499,5000,8747
5000,0,50,2499,9999,7498
5000,0,50,2499,10000,7497
5000,0,50,7500,0,40000
5000,0,50,7500,1,40000
5000,0,50,7500,5000,38750
5000,0,50,7500,9999,37501
5000,0,50,7500,10000,37500
5000,0,50,10000,0,100000
5000,0,50,10000,1,100000
5000,0,50,10000,5000,98750
5000,0,50,10000,9999,97501
5000,0,50,10000,10000,97500
5000,0,51,0,0,3040
5000,0,51,0,1,3000
5000,0,51,0,5000,1750
5000,0,51,0,9999,501
5000,0,51,0,10000,500
5000,0,51,1,0,3042
5000,0,51,1,1,3002
5000,0,51,1,5000,1752
5000,0,51,1,9999,503
5000,0,51,1,10000,502
5000,0,51,2499,0,10037
5000,0,51,2499,1,9997
5000,0,51,2499,5000,8747
5000,0,51,2499,9999,7498
5000,0,51,2499,10000,7497
5000,0,51,7500,0,40040
5000,0,51,7500,1,40000
5000,0,51,7500,5000,38750
5000,0,51,7500,9999,37501
5000,0,51,7500,10000,37500
5000,0,51,10000,0,100000
5000,0,51,10000,1,100000
5000,0,51,10000,5000,98750
5000,0,51,10000,9999,97501
5000,0,51,10000,10000,97500
5000,0,500,0,0,21000
5000,0,500,0,1,3000
5000,0,500,0,5000,1750
5000,0,500,0,9999,501
5000,0,500,0,10000,500
5000,0,500,1,0,21002
5000,0,500,1,1,3002
5000,0,500,1,5000,1752
5000,0,500,1,9999,503
5000,0,500,1,10000,502
5000,0,500,2499,0,27997
5000,0,500,2499,1,9997
5000,0,500,2499,5000,8747
5000,0,500,2499,9999,7498
5000,0,500,2499,10000,7497
5000,0,500,7500,0,58000
5000,0,500,7500,1,40000
5000,0,500,7500,5000,38750
5000,0,500,7500,9999,37501
5000,0,500,7500,10000,37500
5000,0,500,10000,0,100000
5000,0,500,10000,1,100000
5000,0,500,10000,5000,98750
5000,0,500,10000,9999,97501
5000,0,500,10000,10000,97500
5000,0,100000,0,0,23000
5000,0,100000,0,1,3000
5000,0,100000,0,5000,1750
5000,0,100000,0,9999,501
5000,0,100000,0,10000,500
5000,0,100000,1,0,23002
5000,0,100000,1,1,3002
5000,0,100000,1,5000,1752
5000,0,100000,1,9999,503
5000,0,100000,1,10000,502
5000,0,100000,2499,0,29997
5000,0,100000,2499,1,9997
5000,0,100000,2499,5000,8747
5000,0,100000,2499,9999,7498
5000,0,100000,2499,10000,7497
5000,0,100000,7500,0,60000
5000,0,100000,7500,1,40000
5000,0,100000,7500,5000,38750
5000,0,100000,7500,9999,37501
5000,0,100000,7500,10000,37500
5000,0,100000,10000,0,100000
5000,0,100000,10000,1,100000
5000,0,100000,10000,5000,98750
5000,0,100000,10000,9999,97501
5000,0,100000,10000,10000,97500
5000,1,0,0,0,53000
5000,1,0,0,1,53000
5000,1,0,0,5000,51750
5000,1,0,0,9999,50501
5000,1,0,0,10000,50500
5000,1,0,1,0,53002
5000,1,0,1,1,53002
5000,1,0,1,5000,51752
5000,1,0,1,9999,50503
5000,1,0,1,10000,50502
5000,1,0,2499,0,59997
5000,1,0,2499,1,59997
5000,1,0,2499,5000,58747
5000,1,0,2499,9999,57498
5000,1,0,2499,10000,57497
5000,1,0,7500,0,90000
5000,1,0,7500,1,90000
5000,1,0,7500,5000,88750
5000,1,0,7500,9999,87501
5000,1,0,7500,10000,87500
5000,1,0,10000,0,100000
5000,1,0,10000,1,100000
5000,1,0,10000,5000,100000
5000,1,0,10000,9999,100000
5000,1,0,10000,10000,100000
5000,1,50,0,0,53000
5000,1,50,0,1,53000
5000,1,50,0,5000,51750
5000,1,50,0,9999,50501
5000,1,50,0,10000,50500
5000,1,50,1,0,53002
5000,1,50,1,1,53002
5000,1,50,1,5000,51752
5000,1,50,1,9999,50503
5000,1,50,1,10000,50502
5000,1,50,2499,0,59997
5000,1,50,2499,1,59997
5000,1,50,2499,5000,58747
5000,1,50,2499,9999,57498
5000,1,50,2499,10000,57497
5000,1,50,7500,0,90000
5000,1,50,7500,1,90000
5000,1,50,7500,5000,88750
5000,1,50,7500,9999,87501
5000,1,50,7500,10000,87500
5000,1,50,10000,0,100000
5000,1,50,10000,1,100000
5000,1,50,10000,5000,100000
5000,1,50,10000,9999,100000
5000,1,50,10000,10000,100000
5000,1,51,0,0,53040
5000,1,51,0,1,53000
5000,1,51,0,5000,51750
5000,1,51,0,9999,50501
5000,1,51,0,10000,50500
5000,1,51,1,0,53042
5000,1,51,1,1,53002
5000,1,51,1,5000,51752
5000,1,51,1,9999,50503
5000,1,51,1,10000,50502
5000,1,51,2499,0,60037
5000,1,51,2499,1,59997
5000,1,51,2499,5000,58747
5000,1,51,2499,9999,57498
5000,1,51,2499,10000,57497
5000,1,51,7500,0,90040
5000,1,51,7500,1,90000
5000,1,51,7500,5000,88750
5000,1,51,7500,9999,87501
5000,1,51,7500,10000,87500
5000,1,51,10000,0,100000
5000,1,51,10000,1,100000
5000,1,51,10000,5000,100000
5000,1,51,10000,9999,100000
5000,1,51,10000,10000,100000
5000,1,500,0,0,71000
5000,1,500,0,1,53000
5000,1,500,0,5000,51750
5000,1,500,0,9999,50501
5000,1,500,0,10000,50500
5000,1,500,1,0,71002
5000,1,500,1,1,53002
5000,1,500,1,5000,51752
5000,1,500,1,9999,50503
5000,1,500,1,10000,50502
5000,1,500,2499,0,77997
5000,1,500,2499,1,59997
5000,1,500,2499,5000,58747
5000,1,500,2499,9999,57498
5000,1,500,2499,10000,57497
5000,1,500,7500,0,100000
5000,1,500,7500,1,90000
5000,1,500,7500,5000,88750
5000,1,500,7500,9999,87501
5000,1,500,7500,10000,87500
5000,1,500,10000,0,100000
5000,1,500,10000,1,100000
5000,1,500,10000,5000,100000
5000,1,500,10000,9999,100000
5000,1,500,10000,10000,100000
5000,1,100000,0,0,73000
5000,1,100000,0,1,53000
5000,1,100000,0,5000,51750
5000,1,100000,0,9999,50501
5000,1,100000,0,10000,50500
5000,1,100000,1,0,73002
5000,1,100000,1,1,53002
5000,1,100000,1,5000,51752
5000,1,100000,1,9999,50503
5000,1,100000,1,10000,50502
5000,1,100000,2499,0,79997
5000,1,100000,2499,1,59997
5000,1,100000,2499,5000,58747
5000,1,100000,2499,9999,57498
5000,1,100000,2499,10000,57497
5000,1,100000,7500,0,100000
5000,1,100000,7500,1,90000
5000,1,100000,7500,5000,88750
5000,1,100000,7500,9999,87501
5000,1,100000,7500,10000,87500
5000,1,100000,10000,0,100000
5000,1,100000,10000,1,100000
5000,1,100000,10000,5000,100000
5000,1,100000,10000,9999,100000
5000,1,100000,10000,10000,100000
20000,0,0,0,0,3000
20000,0,0,0,1,3000
20000,0,0,0,5000,1750
20000,0,0,0,9999,501
20000,0,0,0,10000,500
20000,0,0,1,0,3002
20000,0,0,1,1,3002
20000,0,0,1,5000,1752
20000,0,0,1,9999,503
20000,0,0,1,10000,502
20000,0,0,2499,0,9997
20000,0,0,2499,1,9997
20000,0,0,2499,5000,8747
20000,0,0,2499,9999,7498
20000,0,0,2499,10000,7497
20000,0,0,7500,0,40000
20000,0,0,7500,1,40000
20000,0,0,7500,5000,38750
20000,0,0,7500,9999,37501
20000,0,0,7500,10000,37500
20000,0,0,10000,0,100000
20000,0,0,10000,1,100000
20000,0,0,10000,5000,98750
20000,0,0,10000,9999,97501
20000,0,0,10000,10000,97500
20000,0,50,0,0,3000
20000,0,50,0,1,3000
20000,0,50,0,5000,1750
20000,0,50,0,9999,501
20000,0,50,0,10000,500
20000,0,50,1,0,3002
20000,0,50,1,1,3002
20000,0,50,1,5000,1752
20000,0,50,1,9999,503
20000,0,50,1,10000,502
20000,0,50,2499,0,9997
20000,0,50,2499,1,9997
20000,0,50,2499,5000,8747
20000,0,50,2499,9999,7498
20000,0,50,2499,10000,7497
20000,0,50,7500,0,40000
20000,0,50,7500,1,40000
20000,0,50,7500,5000,38750
20000,0,50,7500,9999,37501
20000,0,50,7500,10000,37500
20000,0,50,10000,0,100000
20000,0,50,10000,1,100000
20000,0,50,10000,5000,98750
20000,0,50,10000,9999,97501
20000,0,50,10000,10000,97500
20000,0,51,0,0,3040
20000,0,51,0,1,3000
20000,0,51,0,5000,1750
20000,0,51,0,9999,501
20000,0,51,0,10000,500
20000,0,51,1,0,3042
20000,0,51,1,1,3002
20000,0,51,1,5000,1752
20000,0,51,1,9999,503
20000,0,51,1,10000,502
20000,0,51,2499,0,10037
20000,0,51,2499,1,9997
20000,0,51,2499,5000,8747
20000,0,51,2499,9999,7498
20000,0,51,2499,10000,7497
20000,0,51,7500,0,40040
20000,0,51,7500,1,40000
20000,0,51,7500,5000,38750
20000,0,51,7500,9999,37501
20000,0,51,7500,10000,37500
20000,0,51,10000,0,100000
20000,0,51,10000,1,100000
20000,0,51,10000,5000,98750
20000,0,51,10000,9999,97501
20000,0,51,10000,10000,97500
20000,0,500,0,0,21000
20000,0,500,0,1,3000
20000,0,500,0,5000,1750
20000,0,500,0,9999,501
20000,0,500,0,10000,500
20000,0,500,1,0,21002
20000,0,500,1,1,3002
20000,0,500,1,5000,1752
20000,0,500,1,9999,503
20000,0,500,1,10000,502
20000,0,500,2499,0,27997
20000,0,500,2499,1,9997
20000,0,500,2499,5000,8747
20000,0,500,2499,9999,7498
20000,0,500,2499,10000,7497
20000,0,500,7500,0,58000
20000,0,500,7500,1,40000
20000,0,500,7500,5000,38750
20000,0,500,7500,9999,37501
20000,0,500,7500,10000,37500
20000,0,500,10000,0,100000
20000,0,500,10000,1,100000
20000,0,500,10000,5000,98750
20000,0,500,10000,9999,97501
20000,0,500,10000,10000,97500
20000,0,100000,0,0,23000
20000,0,100000,0,1,3000
20000,0,100000,0,5000,1750
20000,0,100000,0,9999,501
20000,0,100000,0,10000,500
20000,0,100000,1,0,23002
20000,0,100000,1,1,3002
20000,0,100000,1,5000,1752
20000,0,100000,1,9999,503
20000,0,100000,1,10000,502
20000,0,100000,2499,0,29997
20000,0,100000,2499,1,9997
20000,0,100000,2499,5000,8747
20000,0,100000,2499,9999,7498
20000,0,100000,2499,10000,7497
20000,0,100000,7500,0,60000
20000,0,100000,7500,1,40000
20000,0,100000,7500,5000,38750
20000,0,100000,7500,9999,37501
20000,0,100000,7500,10000,37500
20000,0,100000,10000,0,100000
20000,0,100000,10000,1,100000
20000,0,100000,10000,5000,98750
20000,0,100000,10000,9999,97501
20000,0,100000,10000,10000,97500
20000,1,0,0,0,53000
20000,1,0,0,1,53000
20000,1,0,0,5000,51750
20000,1,0,0,9999,50501
20000,1,0,0,10000,50500
20000,1,0,1,0,53002
20000,1,0,1,1,53002
20000,1,0,1,5000,51752
20000,1,0,1,9999,50503
20000,1,0,1,10000,50502
20000,1,0,2499,0,59997
20000,1,0,2499,1,59997
20000,1,0,2499,5000,58747
20000,1,0,2499,9999,57498
20000,1,0,2499,10000,57497
20000,1,0,7500,0,90000
20000,1,0,7500,1,90000
20000,1,0,7500,5000,88750
20000,1,0,7500,9999,87501
20000,1,0,7500,10000,87500
20000,1,0,10000,0,100000
20000,1,0,10000,1,100000
20000,1,0,10000,5000,100000
20000,1,0,10000,9999,100000
20000,1,0,10000,10000,100000
20000,1,50,0,0,53000
20000,1,50,0,1,53000
20000,1,50,0,5000,51750
20000,1,50,0,9999,50501
20000,1,50,0,10000,50500
20000,1,50,1,0,53002
20000,1,50,1,1,53002
20000,1,50,1,5000,51752
20000,1,50,1,9999,50503
20000,1,50,1,10000,50502
20000,1,50,2499,0,59997
20000,1,50,2499,1,59997
20000,1,50,2499,5000,58747
20000,1,50,2499,9999,57498
20000,1,50,2499,10000,57497
20000,1,50,7500,0,90000
20000,1,50,7500,1,90000
20000,1,50,7500,5000,88750
20000,1,50,7500,9999,87501
20000,1,50,7500,10000,87500
20000,1,50,10000,0,100000
20000,1,50,10000,1,100000
20000,1,50,10000,5000,100000
20000,1,50,10000,9999,100000
20000,1,50,10000,10000,100000
20000,1,51,0,0,53040
20000,1,51,0,1,53000
20000,1,51,0,5000,51750
20000,1,51,0,9999,50501
20000,1,51,0,10000,50500
20000,1,51,1,0,53042
20000,1,51,1,1,53002
20000,1,51,1,5000,51752
20000,1,51,1,9999,50503
20000,1,51,1,10000,50502
20000,1,51,2499,0,60037
20000,1,51,2499,1,59997
20000,1,51,2499,5000,58747
20000,1,51,2499,9999,57498
20000,1,51,2499,10000,57497
20000,1,51,7500,0,90040
20000,1,51,7500,1,90000
20000,1,51,7500,5000,88750
20000,1,51,7500,9999,87501
20000,1,51,7500,10000,87500
20000,1,51,10000,0,100000
20000,1,51,10000,1,100000
20000,1,51,10000,5000,100000
20000,1,51,10000,9999,100000
20000,1,51,10000,10000,100000
20000,1,500,0,0,71000
20000,1,500,0,1,53000
20000,1,500,0,5000,51750
20000,1,500,0,9999,50501
20000,1,500,0,10000,50500
20000,1,500,1,0,71002
20000,1,500,1,1,53002
20000,1,500,1,5000,51752
20000,1,500,1,9999,50503
20000,1,500,1,10000,50502
20000,1,500,2499,0,77997
20000,1,500,2499,1,59997
20000,1,500,2499,5000,58747
20000,1,500,2499,9999,57498
20000,1,500,2499,10000,57497
20000,1,500,7500,0,100000
20000,1,500,7500,1,90000
20000,1,500,7500,5000,88750
20000,1,500,7500,9999,87501
20000,1,500,7500,10000,87500
20000,1,500,10000,0,100000
20000,1,500,10000,1,100000
20000,1,500,10000,5000,100000
20000,1,500,10000,9999,100000
20000,1,500,10000,10000,100000
20000,1,100000,0,0,73000
20000,1,100000,0,1,53000
20000,1,100000,0,5000,51750
20000,1,100000,0,9999,50501
20000,1,100000,0,10000,50500
20000,1,100000,1,0,73002
20000,1,100000,1,1,53002
20000,1,100000,1,5000,51752
20000,1,100000,1,9999,50503
20000,1,100000,1,10000,50502
20000,1,100000,2499,0,79997
20000,1,100000,2499,1,59997
20000,1,100000,2499,5000,58747
20000,1,100000,2499,9999,57498
20000,1,100000,2499,10000,57497
20000,1,100000,7500,0,100000
20000,1,100000,7500,1,90000
20000,1,100000,7500,5000,88750
20000,1,100000,7500,9999,87501
20000,1,100000,7500,10000,87500
20000,1,100000,10000,0,100000
20000,1,100000,10000,1,100000
20000,1,100000,10000,5000,100000
20000,1,100000,10000,9999,100000
20000,1,100000,10000,10000,100000
